635221575051145216	negative
660452340214972418	neutral
805669114605957120	neutral
629222164361666561	neutral
637075117869268992	negative
665382429323079684	negative
622768294840389634	positive
675099624483500032	neutral
632454446283366400	neutral
802061131061792000	neutral
805654102159937536	negative
636654509121384448	positive
670862046800441345	neutral
631047169559121920	negative
802183825988131968	positive
637529202783309824	positive
630553994679578624	neutral
805699732496470017	neutral
637543379279183872	neutral
630591235569221632	neutral
805612356994822144	neutral
802046824131469056	positive
802399512987779072	negative
636121689894592512	positive
633482813401092096	positive
640798208784998400	positive
802381918176100352	negative
640943900962766849	negative
638127085630963713	neutral
640251769268891649	neutral
641004563454148609	positive
622833484571254784	neutral
799689436887851009	negative
631138167869997056	neutral
802161398470049024	neutral
805430028251054080	neutral
802206229846260992	negative
640169120600862720	neutral
671450205951123456	negative
622802856668631040	positive
639839096240779264	negative
802207417266211968	negative
634417543931916289	neutral
634052543077830657	neutral
630818071717015552	neutral
630497986770898944	neutral
635981107717128192	neutral
802187561473048064	neutral
802194476936600960	negative
802172672666988032	neutral
620416297382252544	positive
801977826513652992	positive
638113837011574784	negative
801843233399644032	negative
802383859698569216	neutral
638882790898040832	positive
637789026162860032	neutral
802371725140918273	negative
627940002115231745	positive
802429580862623744	positive
640011654512558080	neutral
802157397057956992	positive
802362241861287936	neutral
805657942292922368	neutral
677260025920929792	positive
641121113800486912	neutral
805703176406138880	neutral
638922821310222337	negative
640973697629589504	neutral
802197554817629952	neutral
641330263771979776	neutral
802191399651143040	neutral
665430784975704064	neutral
635532855079079936	negative
802381621324189696	neutral
627303149267763200	positive
799841894637281280	neutral
805580533040316416	neutral
638094818925748224	neutral
802198358479794048	positive
637905877866029056	neutral
635409243684757504	neutral
678434386052702208	neutral
805561585234104320	neutral
619998879447162881	positive
632866606775959552	neutral
802360580828868608	neutral
802201298552651776	neutral
641414090372591616	neutral
634105243639394304	neutral
639591968989970432	neutral
805663667920351233	positive
800745592657952768	neutral
805499482498617344	negative
805564631834038272	neutral
632677903118008320	negative
639729164757692416	neutral
805564580994908161	neutral
638143863417348096	neutral
620419137018429441	negative
801831537310310016	neutral
668193187484311552	negative
801980487019491328	neutral
681623224296337408	negative
677136530109014016	neutral
626360012625973248	neutral
637080340067041280	negative
805633514221735937	positive
620511335512608769	negative
641188496506417152	neutral
801795365834018048	positive
802385100159623168	negative
670566886757826560	negative
638073450494496768	positive
629848744385601536	positive
681156225178939392	negative
630856101567856640	neutral
802366599143387137	neutral
627322901209944064	positive
641437776076869632	positive
802071310348094976	neutral
641344343291224064	neutral
625040915191754753	positive
802391101122416640	negative
802275203111862272	negative
802351260863266820	neutral
802361662460133377	neutral
801692352154835968	neutral
802170600349453952	neutral
805692931394981888	neutral
630759052574855168	positive
641337788172931073	neutral
635909607613841408	neutral
805674336854175744	neutral
802394967695990784	negative
620338691488268288	neutral
802171021373698048	neutral
802181031780563968	negative
802129357179408000	neutral
629579935905095680	positive
637848714669756416	neutral
802181038982262016	negative
669463965391585280	neutral
802202063325143040	positive
802201618037047040	negative
802344034241024001	neutral
802381638256586752	positive
663412128930361344	neutral
802378887640465408	neutral
801967298223475968	neutral
634487300026671109	positive
671829266531794946	neutral
620068767930802177	neutral
638068474867249152	neutral
630075327914582016	neutral
622875711347539968	positive
635952423920627712	positive
802097329419512960	positive
663066879968354306	neutral
668339827440422912	positive
623640259318939649	neutral
640727273482522624	neutral
801039003436785665	neutral
630511856818495488	positive
802158118964788992	neutral
637720624887021568	negative
802298091055378432	negative
800410511040883968	positive
675967827774410753	neutral
640544863721771008	neutral
669009545566535680	negative
620702143255740416	positive
675435336324005888	positive
637201953525768194	positive
802108169065467008	neutral
678268920151851008	neutral
805611760363405312	neutral
641020778360778752	neutral
632960953383026688	neutral
641598560593645568	neutral
805620636769026048	neutral
622942150548848640	positive
665299050216951808	negative
805693828661395456	neutral
669450589835796480	positive
623835029643350016	neutral
681569157532499968	negative
805632444145762308	neutral
802196435534052992	negative
801858414557204480	neutral
640520028929060864	negative
638542087240163329	positive
630908828377223168	positive
625710496281460736	neutral
638484437899059200	positive
634921036836945920	positive
802206890893537024	negative
802388303634829313	negative
627605012731031552	neutral
640320734729011200	negative
637485235454787584	neutral
633438211386175488	neutral
802233511247839232	positive
802027077654445952	neutral
635358715487498240	neutral
628114074874740736	neutral
633392031411343360	neutral
640268940673880064	negative
801111012913061888	neutral
802210148764688000	neutral
802206960074505984	neutral
641236806567002113	neutral
639531863887974400	positive
802359961200119809	positive
678157485623103488	neutral
801631996212558976	positive
802037393188470016	negative
640058368401391616	positive
805698479678857216	neutral
802206928206262016	neutral
677562918695645184	positive
802399768509026304	positive
805582218273890304	neutral
802174411679747968	neutral
805701554015784960	neutral
802210671005863040	neutral
640925207981527040	neutral
679440410528223234	positive
628111024676306944	neutral
802211297706278016	neutral
677452017225236480	neutral
634764101521133570	positive
625042497413083137	neutral
637609195269922816	neutral
802099862950931968	neutral
681444764458168321	neutral
638548286673043456	neutral
638143150498840578	negative
626520310012055552	positive
801585656371654016	neutral
802161139291488000	neutral
679631053540069376	neutral
638124121319190528	neutral
622823455357018112	positive
639399722164195328	neutral
805668203477266432	negative
626644049152360448	neutral
676756554205425664	negative
802188674297303040	negative
632720079801683968	neutral
638253149229346816	neutral
637452457862303744	positive
634868347969122304	neutral
681034833246720000	negative
802350560519163906	negative
671021334973976576	neutral
638757527237226496	negative
801806650545868801	negative
680964202849239042	positive
639897886998839297	positive
640166801758941185	negative
805653002480742400	neutral
630542742578429952	neutral
800095090341511040	neutral
802087029429436032	neutral
625534500320186368	positive
640956720022429696	neutral
667772250653769728	positive
625354475318968320	neutral
802381030019592192	neutral
802078086560944000	neutral
681098971947896832	neutral
802212680295582976	negative
627730117175943168	positive
800707598647435264	neutral
630542866884988931	neutral
638126499325984768	neutral
805519247782924288	negative
805211837025386496	negative
805675403507617792	neutral
805587836472672256	negative
625438376062091264	neutral
676817573942571008	positive
633414269212729345	neutral
626846816169000961	positive
636871042791813120	neutral
802375382276116480	negative
805158082770857984	negative
632349219412660225	neutral
805658060295376896	neutral
641036448443985920	neutral
680421216562233344	neutral
624381445629317120	positive
799179814896857088	neutral
672967409817534466	neutral
626608834816122880	positive
674202727065473024	neutral
625519146315456512	neutral
677458635732221952	neutral
637138176826437632	positive
800808244759461889	negative
632422607560663040	neutral
641392250979790848	neutral
802169576800787968	negative
802025258106486016	neutral
802189332878594048	neutral
805685541362540545	negative
639132640717733888	positive
632328502243516416	negative
679654817715875840	neutral
627326891997941760	positive
620024331322699776	neutral
641043419280896001	neutral
802384511094976512	negative
801466988942032896	neutral
637297218165321728	negative
640983302246166528	positive
637593681105670144	positive
802403069593980929	neutral
805704335090913280	negative
802382003001815040	neutral
635916750328991746	neutral
802181589304306944	negative
801873644381208064	negative
805676207807176705	negative
801586718663122048	neutral
802410236405551104	negative
632240258613161984	negative
805702671969714176	neutral
675865851908587520	neutral
805653092712804352	positive
802405178544570368	negative
805654846485327872	neutral
627991303997952000	negative
802318399347052544	positive
641007821597863936	neutral
802200875087305984	neutral
639588943542026240	neutral
800840270933856000	positive
641382922348576768	neutral
627505270864769026	positive
680951748886933504	positive
673329343389536257	neutral
638196439517143041	neutral
802190079464733952	neutral
805661747004719104	neutral
678910008696766464	neutral
800111423783399424	negative
623075412499898368	neutral
637734038749343744	neutral
635624211961249792	positive
802420246191685632	neutral
802208125369523968	positive
634744568462766080	neutral
630752597759102976	neutral
669997368113307648	neutral
640296212462178304	positive
802182032411528960	neutral
665676995036995584	neutral
631041245280911360	neutral
632316508266491904	neutral
801449801296527360	neutral
805700209271566336	neutral
802163651964796032	positive
802195796728905732	neutral
802383975083741184	neutral
633983618096893952	neutral
623577401713426433	neutral
628744701471010816	neutral
634125319172132864	neutral
630501183363411968	neutral
805657047807168512	negative
802186205865577984	positive
805697032618971136	negative
802372413522460672	neutral
805594007233433600	neutral
665342657498095616	negative
637103525739130880	positive
625515800980381696	positive
802213116708790016	neutral
640548454842933248	neutral
622890660241252352	neutral
802322050756931585	neutral
802384451980251136	negative
802132240247517056	positive
681815330839105536	neutral
641215926243823616	neutral
623726001923567616	neutral
805703261239943168	neutral
802363401158598656	negative
633031825862975488	positive
802368420922740736	negative
802076353948504064	neutral
622566742901030912	neutral
638362272780259328	positive
675904533114052608	negative
641089351619751937	neutral
805683053540605952	neutral
632207229081534464	neutral
623707786837405696	positive
638061622146265089	neutral
637740963532816384	neutral
637772956379271169	neutral
805650382751928320	negative
802187968886800000	positive
640613247801008128	neutral
679369843510870017	positive
678855816984854528	positive
674271492327149568	positive
802385651282776064	neutral
805723832527032320	neutral
634411998365642752	positive
805694235945140224	negative
802366002189058049	negative
625792262774095872	positive
802421286643171329	negative
805695802945335296	negative
637829029958152192	positive
622824372600901632	negative
635211395726839808	neutral
639671969970003968	positive
801188758297124864	neutral
801820890593971968	neutral
680806083959586816	positive
638728771437264897	neutral
634839490213867520	neutral
622126711367434241	positive
802420275799171072	negative
801922308579463040	negative
623055423793291264	positive
676783032959959040	positive
627536879362179072	positive
802211677785772032	negative
805701696458362880	positive
674330154286608384	neutral
628276070815539200	negative
637552019700629504	positive
802406683913887744	negative
801907272997858944	negative
626346809741316097	negative
639094763350794240	neutral
802212006183010048	neutral
668528915342749697	positive
802206289023664000	negative
624584853393047552	positive
801786231315169024	positive
641038256210100224	neutral
802383545729593345	positive
802011605651308032	negative
635929258305519616	neutral
639745048805023745	neutral
805673642323386372	neutral
802210395985480960	negative
805475368333443077	neutral
802196308333367040	positive
802211699138952960	neutral
639624876588990464	negative
630811751928475648	positive
801890901937138944	positive
636254153023447041	neutral
799662854311800832	negative
634923392253173760	positive
802119669478030976	neutral
641146242442006528	positive
802352611567378432	neutral
802356911026774016	negative
675954183456075778	neutral
681127011687870464	neutral
637045863580364800	neutral
623147645758869504	positive
676759741880733696	negative
802196559727206016	neutral
802182031417425024	positive
802272012509085696	neutral
622835536269586432	neutral
681000133534732288	positive
802206616506560000	negative
630103714322345985	neutral
663673473365966848	neutral
638610739884900352	neutral
630164623401029633	neutral
639007508749774848	positive
805435765002014720	neutral
802376629372747776	negative
801155028484575232	negative
802081928572567040	neutral
634723358521733122	negative
630733471640616960	neutral
802319973586604032	negative
802417815030558720	negative
636714448950968321	positive
630262369822883840	neutral
675580664368922624	neutral
663851259800195073	neutral
805673607447728128	negative
805629153877708800	neutral
638163966426877955	neutral
802331797958709248	neutral
660579959644274689	negative
802369542085165056	negative
802202720681725056	neutral
637342590761742336	neutral
801977073027915008	neutral
638516251476799488	neutral
623640690526916609	neutral
641084519693479936	positive
802182586223197952	positive
802211663176941056	neutral
640055660730785793	neutral
802195786402381056	neutral
802103066019254016	neutral
641108323664719872	positive
638175404205936640	neutral
640681144611155968	positive
802345527870271488	negative
632537401869660160	negative
680293512655540224	neutral
628416038846099456	positive
802374602307633152	negative
641642583312220160	neutral
624742429304885248	neutral
666200401046147072	neutral
802202507585928960	negative
660336722933248000	positive
676465022248361985	neutral
623231191370584064	positive
674929483908907008	neutral
677281899476291584	positive
678425371646304256	negative
634968335533391872	positive
631558642744066048	neutral
802385657507221504	neutral
635209306447572992	negative
631434868392624128	positive
627126966861217792	neutral
805703868210352128	neutral
630218734993567744	positive
802181032145320960	neutral
635966102342791169	positive
638616078709424128	positive
805398016572215296	neutral
805685759177084928	negative
638582341892501504	neutral
801832839788579968	neutral
631993739376877568	positive
630180414850633728	neutral
802235353612419072	negative
636548535593357313	positive
629707738583572480	positive
620463438083551232	positive
624047756911325184	neutral
799347952066007041	negative
635165416227127296	negative
635944858088284160	positive
629837871764099073	neutral
624415412239904768	positive
628703199008952320	positive
679292553301217281	positive
805664559881035776	neutral
662743339247112193	positive
674662027646881793	neutral
624208250356019200	positive
633491984242491393	neutral
802204813400248064	positive
640679689091182592	neutral
802165553578306944	positive
640365942044758016	neutral
802407868595052544	negative
626778235641139200	positive
665927839267627008	negative
802377927421612032	neutral
800341442413531138	negative
637559809038876672	neutral
801501677241200640	negative
802142295671901952	positive
631227024456024064	positive
630965887281971200	neutral
623576064053260288	neutral
622050099519209473	positive
801808928287981056	neutral
635804034289565696	neutral
636459270188498944	positive
802394292501225472	positive
636869202259775489	neutral
801880396979904000	neutral
802350437869436928	neutral
623093051439902720	positive
641382362048147456	neutral
679917696016859136	positive
620667314623676416	negative
640360557980217344	negative
670596602436919296	positive
802385523553673217	negative
623429815090069504	neutral
639878598199898112	negative
674047202029867008	positive
623830994408312833	positive
637352046371434496	negative
802206895020850944	positive
802200263918551040	negative
635471016978845698	neutral
680368068934135808	positive
802396472486543360	neutral
639986052254593024	negative
626375032143392768	neutral
631861672840310784	neutral
633436452785913860	positive
799821080420458497	negative
635805400873463808	neutral
637947741453328385	positive
673199137672855554	positive
641485729328029700	neutral
640489160076316672	negative
802408970900111360	negative
639331131427418112	negative
805480973101993984	positive
639235615322718208	positive
802192740876369024	neutral
637967911911563266	positive
660483821662507008	positive
640713080427663360	neutral
631343810161696768	neutral
634554118716002304	neutral
628072705846173696	neutral
638796514081566720	neutral
805606302005137408	positive
641445535057072128	positive
636699820137271296	neutral
805683141042114564	positive
630910950229549056	negative
635960031876354048	neutral
641147781541941248	neutral
630408721072394240	neutral
671326002069397505	neutral
641013370603237376	neutral
639614415961214976	negative
624348550349123584	positive
641382087665303552	positive
662127086446972928	negative
635770184955916288	neutral
638651837550194688	neutral
641210507106586624	neutral
640572465769525248	neutral
633385820825743360	neutral
671660839825498112	negative
640330382886465536	neutral
799609585455788032	neutral
626644725492117504	positive
801782055382171008	neutral
802426187150561281	positive
627264320951324672	neutral
802210713200626944	neutral
638498685479952384	neutral
801795646718177024	neutral
678510491380092928	positive
636253994227142657	negative
802369388087222272	neutral
623142545741250560	positive
628887509414621185	neutral
680714166450126848	neutral
627886110996197376	positive
635557684620750848	positive
634846439831531520	positive
639645639681314816	negative
675277923037806593	neutral
805631532618706944	negative
635330098040840192	neutral
639451047484719104	neutral
636284100689678336	neutral
675126156845309952	neutral
639223517498724353	neutral
631646789024641026	positive
638570122702127104	neutral
805443113334538240	neutral
802366656722903040	negative
802203115562798976	positive
802299619925331969	neutral
802200427479568000	positive
799376880017121280	neutral
637851441638469632	negative
805704332255563776	negative
626751189581893632	neutral
673967459284619265	neutral
805697724494462976	neutral
802172240687169024	neutral
637473360977395712	positive
679764172834353152	neutral
639187980574453760	positive
632771386029834240	positive
637720721406431232	neutral
805702259086528512	positive
679563297599938561	neutral
637035389920800768	negative
641167597170388992	neutral
636574559769001984	positive
802120752073883008	neutral
681756270299230208	neutral
665371930732707841	negative
805667292856127488	neutral
805705682125254656	neutral
635666083509178368	neutral
632992633158176768	neutral
801976220183384064	neutral
629419729296486400	negative
802374876518641664	neutral
802202260285558016	neutral
802425485196201985	negative
640135252531376128	positive
640395760073224192	negative
624299367504195584	neutral
802215320018620032	neutral
805661523909578752	negative
628338051681517568	positive
634573608342450176	neutral
805702210659041281	neutral
635958027716272128	neutral
627219982540242944	positive
802214022691044992	positive
802189329573383936	negative
639876316850819073	neutral
641018512639524864	positive
628971678601711616	neutral
634736133633667073	neutral
637685916384030721	neutral
637172088944599040	positive
666814930679685120	positive
805690166790778880	neutral
802351453272686592	neutral
802387243138777089	negative
802165507294171008	positive
801840578061208960	negative
802212720925900032	neutral
636081499524087808	negative
800803563454791680	neutral
632392973548830722	neutral
630118185153490944	positive
637404281478377473	positive
802367666430312448	neutral
639517723978891264	neutral
638141738377474052	neutral
636117564985352192	neutral
638900168079732736	positive
805623363108540416	neutral
639366598428639232	neutral
676711113468354560	neutral
802401541042929664	positive
802205853642264064	negative
641421078393450496	positive
802189498478185984	neutral
623013017538527232	neutral
631859822313500672	neutral
637808704293863424	neutral
675978035158499328	negative
633382179112808448	neutral
638813358389653508	positive
630911702503161856	neutral
802373583783792640	negative
802189112035917056	positive
626901393543155712	positive
628810144655126528	negative
805596311458222080	negative
802423373661896704	negative
805684107955019776	neutral
638211557109837824	neutral
625167810411528192	positive
640527100374482944	positive
805661561780113408	positive
636651937572737024	neutral
801386378810589056	positive
627353796813807616	neutral
670643398290898944	positive
623185312764833792	neutral
630467255680172032	positive
630397659317202944	neutral
680204018077962241	negative
623482552817426432	neutral
802204666964672000	negative
801173495983918976	neutral
635309212034166784	neutral
676029346205859840	neutral
639584145816092672	neutral
800017797334055936	neutral
628909998802759681	neutral
666755807292231680	negative
676324045084823552	negative
640225614117494784	neutral
637666672992718849	neutral
620646196827140096	negative
633474653625937920	neutral
638179078147866624	negative
629058024712335361	positive
634463428594241536	negative
638484745748398081	positive
805696784865591297	neutral
626913953520726016	positive
673940440916369413	positive
805690939507441664	positive
631260879867277312	neutral
681109861715714049	neutral
679166691318751232	positive
672191558570127364	negative
636778925285203968	neutral
634278703824945152	positive
629461293339160576	neutral
802382749491347456	negative
622867470697807873	negative
637187378793222144	neutral
640242141105664000	neutral
640885147215134720	neutral
681016913321799680	positive
641292853927354368	neutral
802091605566091264	neutral
641398904404230144	positive
805552094887497728	neutral
640406576994500608	neutral
625602735434506240	neutral
802015479497949056	neutral
802425296628674560	positive
635152879523921921	neutral
681512833524350976	positive
805602321489072128	neutral
632724015157800960	negative
640203359841071104	neutral
802184483143289984	neutral
640712661076963328	neutral
637784774371856384	neutral
799257027289743360	negative
802377289694646276	neutral
679859340837269504	neutral
678919776207421440	neutral
639968356007723008	neutral
802182010483736064	negative
638808379322793984	neutral
801765063929499008	negative
641598132870995968	positive
681692161331433472	neutral
638775219822424065	neutral
640357927178620928	neutral
632672466398089216	neutral
660618277647810560	positive
676708918630998016	positive
637423668293992448	neutral
802380767447969792	neutral
671219986350792704	negative
640227417819381760	neutral
802366496374538240	neutral
635275702766542849	neutral
623586068453941248	neutral
626348981539377152	neutral
805701736618983426	neutral
801192209311735812	negative
620694757447176192	neutral
802215372371984000	positive
675116115031363585	neutral
641061900705525760	neutral
633527492201082880	neutral
799066810142298112	positive
625312383947403265	negative
802213527633218944	neutral
629487520468721666	neutral
635865278728007681	negative
802022530357874048	positive
805264806156574720	neutral
637371180794703873	positive
623790053161046016	positive
800013909033963008	neutral
637708213241126912	neutral
676468350814416896	positive
639491582433976320	neutral
636634966672179200	positive
640308947258376192	neutral
641032453210173440	positive
799271532807802881	neutral
